uid,namedLocation,date,nonwoodyCollectDate,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,samplingImpractical,eventID,eventType,dataCollected,subplotsSampled,samplingProtocolVersion,targetTaxaPresent,woodyTargetTaxaPresent,nonWoodyTargetTaxaPresent,treesPresent,shrubsPresent,lianasPresent,cactiPresent,fernsPresent,yuccasPresent,palmsPresent,ocotillosPresent,xerophyllumPresent,treeFernsPresent,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,nestedSubplotAreaFerns,nestedSubplotAreaOther,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,totalSampledAreaFerns,totalSampledAreaOther,remarks,measuredBy,recordedBy,dataQF,publicationDate,release
ee809f78-6c14-4a15-a008-e84822c1450b,HARV_051.basePlot.vst,2015-11-05,,D01,HARV,HARV_051,tower,mixedForest,42.534078,-72.179146,WGS84,20.3,731660.96,4712933.89,18N,370,0.4,,vst_HARV_2015,,,,NEON.DOC.000987vD,,,,,,,,,,,,,,100,noneSelected,,noneSelected,800,400,800,,800,no transcription errors,thillman@neoninc.org,llukas@neoninc.org,legacyData,20231226T232107Z,RELEASE-2024
a95bd16e-440b-471d-ab28-640cddc0a776,HARV_033.basePlot.vst,2015-11-05,,D01,HARV,HARV_033,tower,deciduousForest,42.538302,-72.175607,WGS84,20.2,731935.97,4713412.66,18N,358.8,0.2,,vst_HARV_2015,,,,NEON.DOC.000987vD,,,,,,,,,,,,,,100,noneSelected,,noneSelected,800,400,800,,800,no transcription errors,llukas@neoninc.org,llukas@neoninc.org,legacyData,20231226T232107Z,RELEASE-2024
39aa2d9d-dc7f-409d-913e-2273e17e63a1,HARV_034.basePlot.vst,2015-11-13,,D01,HARV,HARV_034,tower,evergreenForest,42.535686,-72.177968,WGS84,20.3,731751.76,4713115.68,18N,372.1,0.4,,vst_HARV_2015,,,,NEON.DOC.000987vD,,,,,,,,,,,,,,10,noneSelected,,noneSelected,800,40,800,,800,no transcription errors,cgoranson@neoninc.org,llukas@neoninc.org,legacyData,20231226T232107Z,RELEASE-2024
36ce6a1c-a987-42e2-bfe8-5ea2a678aca1,HARV_039.basePlot.vst,2015-11-17,,D01,HARV,HARV_039,tower,mixedForest,42.533247,-72.17769,WGS84,20.2,731783.62,4712845.59,18N,373.2,0.2,,vst_HARV_2015,,,,NEON.DOC.000987vD,,,,,,,,,,,,,,100,noneSelected,,noneSelected,800,400,800,,800,no transcription errors,cgoranson@neoninc.org,llukas@neoninc.org,legacyData,20231226T232107Z,RELEASE-2024
bd5513e1-e2ad-43ad-bf0c-83311b5ead43,HARV_042.basePlot.vst,2015-11-18,,D01,HARV,HARV_042,tower,mixedForest,42.534167,-72.176562,WGS84,20.1,731872.86,4712950.85,18N,371,0.1,,vst_HARV_2015,,,,NEON.DOC.000987vD,,,,,,,,,,,,,,10,noneSelected,,noneSelected,800,40,800,,800,no transcription errors,dcrandall@neoninc.org,cgoranson@neoninc.org,legacyData,20231226T232107Z,RELEASE-2024
b04acf26-856e-492b-8c7b-bef14a673806,HARV_042.basePlot.vst,2016-07-25,,D01,HARV,HARV_042,tower,mixedForest,42.534167,-72.176562,WGS84,20.1,731872.86,4712950.85,18N,371,0.1,,vst_HARV_2016,,,,NEON.DOC.000987vE,Y,,"",Y,Y,N,N,Y,N,N,N,N,,10,noneSelected,,25,800,40,800,,100,"",chines@field-ops.org,gvanscoy@field-ops.org,,20231227T015038Z,RELEASE-2024
6b029389-cf4a-4b96-87b2-1c86bffe2b5d,HARV_039.basePlot.vst,2016-07-25,,D01,HARV,HARV_039,tower,mixedForest,42.533247,-72.17769,WGS84,20.2,731783.62,4712845.59,18N,373.2,0.2,,vst_HARV_2016,,,,NEON.DOC.000987vE,Y,,"",Y,N,N,N,Y,N,N,N,N,,100,noneSelected,,25,800,400,800,,100,Nested Subplot 3 of Subplot 39 and Nested Subplot 1 of Subplot 41 contained no target taxa.,chines@field-ops.org,gvanscoy@field-ops.org,,20231227T015038Z,RELEASE-2024
f797b4b0-d532-452a-9d3d-bc71c391f23c,HARV_036.basePlot.vst,2016-07-25,,D01,HARV,HARV_036,tower,deciduousForest,42.542123,-72.173119,WGS84,20.1,732126.13,4713843.8,18N,368.2,0.2,,vst_HARV_2016,,,,NEON.DOC.000987vE,Y,,"",Y,N,N,N,Y,N,N,N,N,,25,noneSelected,,1,800,100,800,,4,"",gvanscoy@field-ops.org,chines@field-ops.org,,20231227T015038Z,RELEASE-2024
b54ce192-6018-40f4-9a70-870d78986a28,HARV_045.basePlot.vst,2016-07-25,,D01,HARV,HARV_045,tower,deciduousForest,42.542078,-72.1713,WGS84,20.1,732275.68,4713843.79,18N,370,0.1,,vst_HARV_2016,,,,NEON.DOC.000987vE,Y,,"",Y,N,N,N,Y,N,N,N,N,,100,noneSelected,,25,800,400,800,,100,"",gvanscoy@field-ops.org,chines@field-ops.org,,20231227T015038Z,RELEASE-2024
eaeeac18-ee22-4e03-bb6a-8d004a5ac091,HARV_044.basePlot.vst,2016-07-26,,D01,HARV,HARV_044,tower,deciduousForest,42.535376,-72.176486,WGS84,20.1,731874.62,4713085.32,18N,365.8,0.1,,vst_HARV_2016,,,,NEON.DOC.000987vE,Y,,"",Y,Y,N,N,Y,N,N,N,N,,25,noneSelected,,10,800,100,800,,40,"",gvanscoy@field-ops.org,mday@field-ops.org,,20231227T015038Z,RELEASE-2024
fb050aca-042f-4a68-ba85-b231e26909bb,HARV_034.basePlot.vst,2016-07-26,,D01,HARV,HARV_034,tower,evergreenForest,42.535686,-72.177968,WGS84,20.3,731751.76,4713115.68,18N,372.1,0.4,,vst_HARV_2016,,,,NEON.DOC.000987vE,Y,,"",Y,N,N,N,Y,N,N,N,N,,noneSelected,noneSelected,,100,800,800,800,,400,"",mday@field-ops.org,gvanscoy@field-ops.org,,20231227T015038Z,RELEASE-2024
c6cf268d-2b1d-42a7-aa8d-011892f3f469,HARV_050.basePlot.vst,2016-07-27,,D01,HARV,HARV_050,tower,mixedForest,42.53627,-72.179357,WGS84,20.2,731635.52,4713176.74,18N,368.4,0.4,,vst_HARV_2016,,,,NEON.DOC.000987vE,Y,,"",Y,Y,N,N,Y,N,N,N,N,,100,noneSelected,,noneSelected,800,400,800,,800,"",chines@field-ops.org,gvanscoy@field-ops.org,,20231227T015038Z,RELEASE-2024
129a08ae-8863-4471-bd7d-6e51de7f5268,HARV_038.basePlot.vst,2016-07-27,,D01,HARV,HARV_038,tower,mixedForest,42.537334,-72.177877,WGS84,20.2,731753.13,4713298.95,18N,367.4,0.3,,vst_HARV_2016,,,,NEON.DOC.000987vE,Y,,"",Y,Y,N,N,Y,N,N,N,N,,100,noneSelected,,10,800,400,800,,40,"",chines@field-ops.org,gvanscoy@field-ops.org,,20231227T015038Z,RELEASE-2024
b9af5f06-f9bf-45d5-bc80-b5c7a950c6c8,HARV_049.basePlot.vst,2016-07-27,,D01,HARV,HARV_049,tower,mixedForest,42.535171,-72.179779,WGS84,20.3,731604.93,4713053.54,18N,370,0.3,,vst_HARV_2016,,,,NEON.DOC.000987vE,Y,,"",Y,Y,N,N,Y,N,N,N,N,,100,noneSelected,,100,800,400,800,,400,"",chines@field-ops.org,gvanscoy@field-ops.org,,20231227T015038Z,RELEASE-2024
eaf34ca7-1e3e-4d20-a2ba-d96c1334eb6d,HARV_037.basePlot.vst,2016-07-27,,D01,HARV,HARV_037,tower,evergreenForest,42.537308,-72.179312,WGS84,20.1,731635.38,4713292.13,18N,361.9,0.2,,vst_HARV_2016,,,,NEON.DOC.000987vE,Y,,"",Y,N,N,N,Y,N,N,N,N,,noneSelected,noneSelected,,noneSelected,800,800,800,,800,"",chines@field-ops.org,gvanscoy@field-ops.org,,20231227T015038Z,RELEASE-2024
3f296c81-7446-4663-98e5-53e76c945c53,HARV_041.basePlot.vst,2016-07-27,,D01,HARV,HARV_041,tower,evergreenForest,42.536795,-72.180797,WGS84,20.1,731515.32,4713231.1,18N,361.6,0.2,,vst_HARV_2016,,,,NEON.DOC.000987vE,Y,,"",Y,Y,N,N,Y,N,N,N,N,,100,noneSelected,,100,800,400,800,,400,"",chines@field-ops.org,gvanscoy@field-ops.org,,20231227T015038Z,RELEASE-2024
8572ea55-7186-48df-ac40-d5a11debd9b4,HARV_035.basePlot.vst,2016-07-28,,D01,HARV,HARV_035,tower,evergreenForest,42.539966,-72.178072,WGS84,20.2,731727.38,4713590.7,18N,365.8,0.3,,vst_HARV_2016,,,,NEON.DOC.000987vE,Y,,N,Y,N,N,N,N,N,N,N,N,,noneSelected,noneSelected,,noneSelected,800,800,800,,800,"",gvanscoy@field-ops.org,jwebber@field-ops.org,,20231227T015038Z,RELEASE-2024
b31022ec-0d4d-44bd-b951-c781f7581706,HARV_043.basePlot.vst,2016-07-28,,D01,HARV,HARV_043,tower,evergreenForest,42.541027,-72.176583,WGS84,20.1,731845.73,4713712.6,18N,354.4,0.2,,vst_HARV_2016,,,,NEON.DOC.000987vE,Y,,"",Y,N,N,N,Y,N,N,N,N,,100,noneSelected,,noneSelected,800,400,800,,800,"",gvanscoy@field-ops.org,jwebber@field-ops.org,,20231227T015038Z,RELEASE-2024
d4e8ec1c-4dd6-4104-af18-3175517ec73e,HARV_040.basePlot.vst,2016-07-28,,D01,HARV,HARV_040,tower,mixedForest,42.539918,-72.175931,WGS84,20.1,731903.38,4713591.23,18N,342.8,0.1,,vst_HARV_2016,,,,NEON.DOC.000987vE,Y,,"",Y,Y,N,N,Y,N,N,N,N,,1,noneSelected,,1,800,4,800,,4,"",gvanscoy@field-ops.org,jwebber@field-ops.org,,20231227T015038Z,RELEASE-2024
fb0d3642-5e38-458d-becc-8776f3ac9a2a,HARV_020.basePlot.vst,2016-08-09,,D01,HARV,HARV_020,distributed,woodyWetlands,42.436767,-72.228878,WGS84,20.2,727929.75,4701992.66,18N,225.4,0.3,,vst_HARV_2016,,,31_100|32_100|40_100|41_100,NEON.DOC.000987vE,Y,,"",Y,Y,N,N,Y,N,N,N,N,,25,noneSelected,,1,400,200,400,,8,ca. 10% of ferns have senesced because of the drought. Nested SubPlot 3 of SubPlot 40 contained no measurable ferns. Two OSCIC have senesced beyond measurability.,nflannery@field-ops.org,llukas@neoninc.org,,20231227T012635Z,RELEASE-2024
823fd2a8-6877-4a9d-91ef-42f76d37fd46,HARV_011.basePlot.vst,2016-08-09,,D01,HARV,HARV_011,distributed,deciduousForest,42.455924,-72.238278,WGS84,20.3,727087.27,4704094.82,18N,231.5,0.4,,vst_HARV_2016,,,31_100|32_100|40_100|41_100,NEON.DOC.000987vE,Y,,"",Y,Y,N,N,Y,N,N,N,N,,10,noneSelected,,1,400,80,400,,8,"",nflannery@field-ops.org,llukas@neoninc.org,,20231227T012635Z,RELEASE-2024
8722af1b-2b88-44d7-877e-56dd36d76220,HARV_016.basePlot.vst,2016-08-10,,D01,HARV,HARV_016,distributed,woodyWetlands,42.45847,-72.231992,WGS84,20.1,727594.95,4704394.4,18N,232.2,0.3,,vst_HARV_2016,,,31_100|32_100|40_100|41_100,NEON.DOC.000987vE,Y,,"",Y,Y,N,N,Y,N,N,N,N,,10,noneSelected,,1,400,80,400,,8,"",mday@field-ops.org,nflannery@field-ops.org,,20231227T012635Z,RELEASE-2024
e1c62d32-e9af-48be-bc17-fc2a7380de62,HARV_048.basePlot.vst,2016-08-17,,D01,HARV,HARV_048,tower,mixedForest,42.541304,-72.178017,WGS84,20.2,731726.94,4713739.43,18N,360.7,0.3,,vst_HARV_2016,,,"",NEON.DOC.000987vE,Y,,N,Y,Y,N,N,N,N,N,N,N,,100,noneSelected,,noneSelected,800,400,800,,800,"",nflannery@field-ops.org,llukas@battelleecology.org,,20231227T012635Z,RELEASE-2024
c0fe9135-f8fc-425f-bf4a-f4ab20d67341,HARV_052.basePlot.vst,2016-08-24,,D01,HARV,HARV_052,tower,mixedForest,42.54213,-72.176577,WGS84,20.3,731842.14,4713835.11,18N,358.9,0.3,,vst_HARV_2016,,,"",NEON.DOC.000987vE,Y,,"",Y,N,N,N,Y,N,N,N,N,,noneSelected,noneSelected,,noneSelected,800,800,800,,800,"",eeimers@field-ops.org,gvanscoy@field-ops.org,,20231227T012635Z,RELEASE-2024
2a6d12d9-c5a7-47ef-9f2a-dcbfc7bfd105,HARV_046.basePlot.vst,2016-09-26,,D01,HARV,HARV_046,tower,mixedForest,42.537915,-72.180759,WGS84,20.3,731514.3,4713355.58,18N,361.4,0.3,,vst_HARV_2016,,,,NEON.DOC.000987vE,Y,,"",Y,Y,N,N,Y,N,N,N,N,,10,noneSelected,,10,800,40,800,,40,,llukas@neoninc.org,gvanscoy@field-ops.org,,20231227T010547Z,RELEASE-2024
ed0a1e33-228c-40ce-8c18-303dbde7c7f8,HARV_047.basePlot.vst,2016-09-28,,D01,HARV,HARV_047,tower,deciduousForest,42.536689,-72.175706,WGS84,20.2,731933.82,4713233.26,18N,367.3,0.4,,vst_HARV_2016,,,,NEON.DOC.000987vE,Y,,N,Y,Y,N,N,N,N,N,N,N,,25,noneSelected,,noneSelected,800,100,800,,800,,gvanscoy@field-ops.org,mday@field-ops.org,,20231227T010547Z,RELEASE-2024
dbf12ced-df0e-4b88-839d-3ec1ec681bb1,HARV_051.basePlot.vst,2016-10-05,,D01,HARV,HARV_051,tower,mixedForest,42.534078,-72.179146,WGS84,20.3,731660.96,4712933.89,18N,370,0.4,,vst_HARV_2016,,,,NEON.DOC.000987vE,Y,,N,Y,Y,N,N,N,N,N,N,N,,100,noneSelected,,noneSelected,800,400,800,,800,,mday@field-ops.org,chines@field-ops.org,,20231227T014811Z,RELEASE-2024
2a22c57b-6a18-4a78-8d0e-242b004d947f,HARV_033.basePlot.vst,2016-10-10,,D01,HARV,HARV_033,tower,deciduousForest,42.538302,-72.175607,WGS84,20.2,731935.97,4713412.66,18N,358.8,0.2,,vst_HARV_2016,,,,NEON.DOC.000987vE,N,,"","","","","","","","","","",,100,noneSelected,,100,800,400,800,,400,,mday@field-ops.org,jwebber@field-ops.org,,20231227T014811Z,RELEASE-2024
ba607f3e-b914-4b72-8e7c-595e13e96578,HARV_045.basePlot.vst,2017-07-10,,D01,HARV,HARV_045,tower,deciduousForest,42.542078,-72.1713,WGS84,20.1,732275.68,4713843.79,18N,370,0.1,,vst_HARV_2017,,,21_400|23_400,NEON.DOC.000987vG,Y,,"",Y,N,N,N,Y,N,N,N,N,,100,noneSelected,,25,800,400,800,,100,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20231227T033803Z,RELEASE-2024
e188149b-9735-4f00-8746-b125f6a0096f,HARV_043.basePlot.vst,2017-07-10,,D01,HARV,HARV_043,tower,evergreenForest,42.541027,-72.176583,WGS84,20.1,731845.73,4713712.6,18N,354.4,0.2,,vst_HARV_2017,,,21_400|39_400,NEON.DOC.000987vG,Y,,"",Y,N,N,N,Y,N,N,N,N,,100,noneSelected,,noneSelected,800,400,800,,800,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20231227T033803Z,RELEASE-2024
ce6a39b1-ca32-4947-bfd1-20417e59655e,HARV_036.basePlot.vst,2017-07-10,,D01,HARV,HARV_036,tower,deciduousForest,42.542123,-72.173119,WGS84,20.1,732126.13,4713843.8,18N,368.2,0.2,,vst_HARV_2017,,,21_400|23_400,NEON.DOC.000987vG,Y,,"",Y,N,N,N,Y,N,N,N,N,,25,noneSelected,,1,800,100,800,,4,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20231227T033803Z,RELEASE-2024
d4117056-09bd-4f2d-bab6-52ddfc20ee52,HARV_052.basePlot.vst,2017-07-11,,D01,HARV,HARV_052,tower,mixedForest,42.54213,-72.176577,WGS84,20.3,731842.14,4713835.11,18N,358.9,0.3,,vst_HARV_2017,,,23_400|41_400,NEON.DOC.000987vG,Y,,"",Y,N,N,N,Y,N,N,N,N,,noneSelected,noneSelected,,noneSelected,800,800,800,,800,,jbreault@field-ops.org,jwebber@field-ops.org,,20231227T033803Z,RELEASE-2024
37f13320-4370-4532-997e-9b79fe688d0d,HARV_037.basePlot.vst,2017-07-11,,D01,HARV,HARV_037,tower,evergreenForest,42.537308,-72.179312,WGS84,20.1,731635.38,4713292.13,18N,361.9,0.2,,vst_HARV_2017,,,23_400|41_400,NEON.DOC.000987vG,Y,,"",Y,N,N,N,Y,N,N,N,N,,10,noneSelected,,noneSelected,800,40,800,,800,,jbreault@field-ops.org,jwebber@field-ops.org,,20231227T033803Z,RELEASE-2024
de4a2c64-4cd2-4a9f-9023-ead718e0cf89,HARV_035.basePlot.vst,2017-07-11,,D01,HARV,HARV_035,tower,evergreenForest,42.539966,-72.178072,WGS84,20.2,731727.38,4713590.7,18N,365.8,0.3,,vst_HARV_2017,,,21_400|23_400,NEON.DOC.000987vG,Y,,N,Y,N,N,N,N,N,N,N,N,,100,noneSelected,,noneSelected,800,400,800,,800,,jbreault@field-ops.org,jwebber@field-ops.org,,20231227T033803Z,RELEASE-2024
251052f2-e8bd-430c-a789-0d658b41d16f,HARV_048.basePlot.vst,2017-07-11,,D01,HARV,HARV_048,tower,mixedForest,42.541304,-72.178017,WGS84,20.2,731726.94,4713739.43,18N,360.7,0.3,,vst_HARV_2017,,,23_400|39_400,NEON.DOC.000987vG,Y,,"",Y,Y,N,N,Y,N,N,N,N,,100,noneSelected,,noneSelected,800,400,800,,800,,jbreault@field-ops.org,jwebber@field-ops.org,,20231227T033803Z,RELEASE-2024
04db6ff6-cb45-4774-801d-f2e72102916b,HARV_050.basePlot.vst,2017-07-11,,D01,HARV,HARV_050,tower,mixedForest,42.53627,-72.179357,WGS84,20.2,731635.52,4713176.74,18N,368.4,0.4,,vst_HARV_2017,,,21_400|41_400,NEON.DOC.000987vG,Y,,"",Y,Y,N,N,Y,N,N,N,N,,100,noneSelected,,noneSelected,800,400,800,,800,,jbreault@field-ops.org,jwebber@field-ops.org,,20231227T033803Z,RELEASE-2024
eb754206-c15d-40a3-a901-e0a30532b9a1,HARV_034.basePlot.vst,2017-07-12,,D01,HARV,HARV_034,tower,evergreenForest,42.535686,-72.177968,WGS84,20.3,731751.76,4713115.68,18N,372.1,0.4,,vst_HARV_2017,,,23_400|39_400,NEON.DOC.000987vG,Y,,"",Y,N,N,N,Y,N,N,N,N,,10,noneSelected,,100,800,40,800,,400,,jwebber@field-ops.org,bhudson@battelleecology.org,,20231227T033803Z,RELEASE-2024
6be48606-e907-43ba-9a9f-864f23a62757,HARV_041.basePlot.vst,2017-07-12,,D01,HARV,HARV_041,tower,evergreenForest,42.536795,-72.180797,WGS84,20.1,731515.32,4713231.1,18N,361.6,0.2,,vst_HARV_2017,,,23_400|39_400,NEON.DOC.000987vG,Y,,"",Y,Y,N,N,Y,N,N,N,N,,100,noneSelected,,100,800,400,800,,400,,jbreault@field-ops.org,chines@field-ops.org,,20231227T033803Z,RELEASE-2024
67462fe3-2121-477f-b95a-e27065c9b33e,HARV_038.basePlot.vst,2017-07-12,,D01,HARV,HARV_038,tower,mixedForest,42.537334,-72.177877,WGS84,20.2,731753.13,4713298.95,18N,367.4,0.3,,vst_HARV_2017,,,23_400|39_400,NEON.DOC.000987vG,Y,,"",Y,Y,N,N,Y,N,N,N,N,,100,noneSelected,,10,800,400,800,,40,,jbreault@field-ops.org,chines@field-ops.org,,20231227T033803Z,RELEASE-2024
e64ecd93-9359-48c1-a9c9-0b5ef6121ac7,HARV_049.basePlot.vst,2017-07-12,,D01,HARV,HARV_049,tower,mixedForest,42.535171,-72.179779,WGS84,20.3,731604.93,4713053.54,18N,370,0.3,,vst_HARV_2017,,,23_400|41_400,NEON.DOC.000987vG,Y,,"",Y,Y,N,N,Y,N,N,N,N,,100,noneSelected,,100,800,400,800,,400,,bhudson@battelleecology.org,jwebber@field-ops.org,,20231227T033803Z,RELEASE-2024
6c168936-9d8e-4ae7-b82f-ff635175b9d6,HARV_033.basePlot.vst,2017-07-12,,D01,HARV,HARV_033,tower,deciduousForest,42.538302,-72.175607,WGS84,20.2,731935.97,4713412.66,18N,358.8,0.2,,vst_HARV_2017,,,21_400|23_400,NEON.DOC.000987vG,Y,,"",Y,Y,N,N,Y,N,N,N,N,,100,noneSelected,,100,800,400,800,,400,,jbreault@field-ops.org,chines@field-ops.org,,20231227T033803Z,RELEASE-2024
68a8e6d6-260f-4dd9-b757-5a3e713c215a,HARV_047.basePlot.vst,2017-07-12,,D01,HARV,HARV_047,tower,deciduousForest,42.536689,-72.175706,WGS84,20.2,731933.82,4713233.26,18N,367.3,0.4,,vst_HARV_2017,,,21_400|41_400,NEON.DOC.000987vG,Y,,"",Y,Y,N,N,Y,N,N,N,N,,25,noneSelected,,10,800,100,800,,40,,jbreault@field-ops.org,chines@field-ops.org,,20231227T033803Z,RELEASE-2024
b09064f9-4bc6-491a-8e23-f1614685d194,HARV_040.basePlot.vst,2017-07-12,,D01,HARV,HARV_040,tower,mixedForest,42.539918,-72.175931,WGS84,20.1,731903.38,4713591.23,18N,342.8,0.1,,vst_HARV_2017,,,23_400|41_400,NEON.DOC.000987vG,Y,,"",Y,Y,N,N,Y,N,N,N,N,,1,noneSelected,,1,800,4,800,,4,,jbreault@field-ops.org,chines@field-ops.org,,20231227T033803Z,RELEASE-2024
88d67fcc-0d83-44ed-9550-3c9fee38ba66,HARV_051.basePlot.vst,2017-07-12,,D01,HARV,HARV_051,tower,mixedForest,42.534078,-72.179146,WGS84,20.3,731660.96,4712933.89,18N,370,0.4,,vst_HARV_2017,,,23_400|39_400,NEON.DOC.000987vG,Y,,"",Y,Y,N,N,Y,N,N,N,N,,100,noneSelected,,25,800,400,800,,100,,bhudson@battelleecology.org,jwebber@field-ops.org,,20231227T033803Z,RELEASE-2024
adc9540e-d2e0-4abb-bec1-1d44e5d11e0f,HARV_039.basePlot.vst,2017-07-13,,D01,HARV,HARV_039,tower,mixedForest,42.533247,-72.17769,WGS84,20.2,731783.62,4712845.59,18N,373.2,0.2,,vst_HARV_2017,,,39_400|41_400,NEON.DOC.000987vG,Y,,"",Y,N,N,N,Y,N,N,N,N,,100,noneSelected,,25,800,400,800,,100,,jbreault@field-ops.org,chines@field-ops.org,,20231227T033803Z,RELEASE-2024
9cabf215-cceb-4670-848b-e23b2a322d91,HARV_044.basePlot.vst,2017-07-13,,D01,HARV,HARV_044,tower,deciduousForest,42.535376,-72.176486,WGS84,20.1,731874.62,4713085.32,18N,365.8,0.1,,vst_HARV_2017,,,21_400|41_400,NEON.DOC.000987vG,Y,,"",Y,Y,N,N,Y,N,N,N,N,,25,noneSelected,,10,800,100,800,,40,,jbreault@field-ops.org,chines@field-ops.org,,20231227T033803Z,RELEASE-2024
48eef29a-c0e0-45b6-a763-8dfe9dfc9ed9,HARV_042.basePlot.vst,2017-07-13,,D01,HARV,HARV_042,tower,mixedForest,42.534167,-72.176562,WGS84,20.1,731872.86,4712950.85,18N,371,0.1,,vst_HARV_2017,,,39_400|41_400,NEON.DOC.000987vG,Y,,"",Y,Y,N,N,Y,N,N,N,N,,10,noneSelected,,25,800,40,800,,100,,jbreault@field-ops.org,chines@field-ops.org,,20231227T033803Z,RELEASE-2024
dcdbda4f-259a-444b-9a5b-97cdf49afafa,HARV_046.basePlot.vst,2017-07-17,,D01,HARV,HARV_046,tower,mixedForest,42.537915,-72.180759,WGS84,20.3,731514.3,4713355.58,18N,361.4,0.3,,vst_HARV_2017,,,21_400|41_400,NEON.DOC.000987vG,Y,,"",Y,Y,N,N,Y,N,N,N,N,,10,noneSelected,,10,800,40,800,,40,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20231227T033803Z,RELEASE-2024
1be9b6d2-1484-4e40-a718-d0f2f7473522,HARV_052.basePlot.vst,2018-07-16,,D01,HARV,HARV_052,tower,mixedForest,42.54213,-72.176577,WGS84,20.3,731842.14,4713835.11,18N,358.9,0.3,,vst_HARV_2018,,,23_400|41_400,NEON.DOC.000987vG,Y,,"",Y,N,N,N,Y,N,N,N,N,,noneSelected,noneSelected,,noneSelected,800,800,800,,800,,muffenbeck@battelleecology.org,gvanscoy@field-ops.org,,20231228T202645Z,RELEASE-2024
bbc7d10f-112e-4269-b640-8321dc409a3e,HARV_036.basePlot.vst,2018-07-16,,D01,HARV,HARV_036,tower,deciduousForest,42.542123,-72.173119,WGS84,20.1,732126.13,4713843.8,18N,368.2,0.2,,vst_HARV_2018,,,21_400|23_400,NEON.DOC.000987vG,Y,,"",Y,Y,N,N,Y,N,N,N,N,,25,noneSelected,,1,800,100,800,,4,,muffenbeck@battelleecology.org,gvanscoy@field-ops.org,,20231228T202645Z,RELEASE-2024
e8704af8-468d-4d7b-80fe-2db8391d9200,HARV_045.basePlot.vst,2018-07-16,,D01,HARV,HARV_045,tower,deciduousForest,42.542078,-72.1713,WGS84,20.1,732275.68,4713843.79,18N,370,0.1,,vst_HARV_2018,,,21_400|23_400,NEON.DOC.000987vG,Y,,"",Y,N,N,N,Y,N,N,N,N,,noneSelected,noneSelected,,25,800,800,800,,100,,muffenbeck@battelleecology.org,gvanscoy@field-ops.org,,20231228T202645Z,RELEASE-2024
e579b30e-1ec0-410d-9b01-1886c3e6b7d6,HARV_043.basePlot.vst,2018-07-16,,D01,HARV,HARV_043,tower,evergreenForest,42.541027,-72.176583,WGS84,20.1,731845.73,4713712.6,18N,354.4,0.2,,vst_HARV_2018,,,21_400|39_400,NEON.DOC.000987vG,Y,,"",Y,N,N,N,Y,N,N,N,N,,noneSelected,noneSelected,,noneSelected,800,800,800,,800,,muffenbeck@battelleecology.org,gvanscoy@field-ops.org,,20231228T202645Z,RELEASE-2024
a432543e-22ef-43ae-b5d0-77ff29ed9ced,HARV_049.basePlot.vst,2018-07-16,,D01,HARV,HARV_049,tower,mixedForest,42.535171,-72.179779,WGS84,20.3,731604.93,4713053.54,18N,370,0.3,,vst_HARV_2018,,,23_400|41_400,NEON.DOC.000987vG,Y,,"",Y,Y,N,N,Y,N,N,N,N,,100,noneSelected,,100,800,400,800,,400,,scook@battelleecology.org,jwebber@field-ops.org,,20231228T202645Z,RELEASE-2024
04cc124b-fade-4e25-894e-97ff38e00690,HARV_051.basePlot.vst,2018-07-16,,D01,HARV,HARV_051,tower,mixedForest,42.534078,-72.179146,WGS84,20.3,731660.96,4712933.89,18N,370,0.4,,vst_HARV_2018,,,23_400|39_400,NEON.DOC.000987vG,Y,,"",Y,Y,N,N,Y,N,N,N,N,,100,noneSelected,,25,800,400,800,,100,,muffenbeck@battelleecology.org,gvanscoy@field-ops.org,,20231228T202645Z,RELEASE-2024
f48066f8-a22b-47d6-becc-8df761ffd77f,HARV_048.basePlot.vst,2018-07-16,,D01,HARV,HARV_048,tower,mixedForest,42.541304,-72.178017,WGS84,20.2,731726.94,4713739.43,18N,360.7,0.3,,vst_HARV_2018,,,23_400|39_400,NEON.DOC.000987vG,Y,,"",Y,Y,N,N,Y,N,N,N,N,,100,noneSelected,,noneSelected,800,400,800,,800,,muffenbeck@battelleecology.org,gvanscoy@field-ops.org,,20231228T202645Z,RELEASE-2024
b21ac1d4-6c25-4fd6-82ad-9fd693d07c0e,HARV_038.basePlot.vst,2018-07-16,,D01,HARV,HARV_038,tower,mixedForest,42.537334,-72.177877,WGS84,20.2,731753.13,4713298.95,18N,367.4,0.3,,vst_HARV_2018,,,23_400|39_400,NEON.DOC.000987vG,Y,,"",Y,Y,N,N,Y,N,N,N,N,,100,noneSelected,,10,800,400,800,,40,,muffenbeck@battelleecology.org,gvanscoy@field-ops.org,,20231228T202645Z,RELEASE-2024
