uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,tagID,individualID,tagStatus,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,morphospeciesID,growthForm,shape,plantStatus,leafNumber,meanLeafLength,meanPetioleLength,meanBladeLength,basalStemDiameter,meanBasalDiameter,stemDiameter,stemLength,measurementHeight,maxCrownDiameter,ninetyCrownDiameter,height,baseCrownHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,canopyPosition,oldPadCount,newPadCount,stemCount,branchCount,meanBranchLength,remarks,measuredBy,recordedBy,dataEntryRecordID,publicationDate,release
3da4063d-986e-435e-80c3-9ce7c1193162,HARV_024.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_024,31,4,,TEMP.PLA.HARV.2014.24437,,THPAP,Thelypteris palustris Schott var. pubescens (G. Lawson) Fernald,variety,,"",,fern,,,,21,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
9bf822d4-fb2b-46ce-98a9-dec6ede1d322,HARV_016.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_016,31,4,,TEMP.PLA.HARV.2014.16318,,DRYOP,Dryopteris sp.,genus,,cf. species,,fern,,,,6,,,,,,,,,,,,,,,,,,,,QC: No Error,,,,20230109T190746Z,RELEASE-2023
be9511e4-132e-40f3-ae37-f8ee167209dc,HARV_011.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_011,41,4,,TEMP.PLA.HARV.2014.11488,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,,39,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
e4f73458-c7d2-4c68-9fcb-c72f71ba86bd,HARV_016.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_016,31,1,,TEMP.PLA.HARV.2014.16325,,OSCIC,Osmunda cinnamomea L. var. cinnamomea,variety,,"",,fern,,,,92,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
6e53fd11-2f5c-4027-b23d-57777c69a895,HARV_016.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_016,32,4,,TEMP.PLA.HARV.2014.16322,,ONSE,Onoclea sensibilis L.,species,,"",,fern,,,,10,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
79f60ad0-927c-4a7d-8dc9-62a4cf36d2ab,HARV_021.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_021,31,,,TEMP.PLA.HARV.2014.21287,,PTAQL,Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller,variety,,"",,fern,,,,,,,0.3,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
fe317b16-5d65-4d9f-ad1e-eada8a4bdf31,HARV_024.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_024,40,1,,TEMP.PLA.HARV.2014.24444,,THPAP,Thelypteris palustris Schott var. pubescens (G. Lawson) Fernald,variety,,"",,fern,,,,49,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
5208c962-2371-4203-96d1-a649bad6d81e,HARV_024.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_024,31,4,,TEMP.PLA.HARV.2014.24446,,THPAP,Thelypteris palustris Schott var. pubescens (G. Lawson) Fernald,variety,,"",,fern,,,,50,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
dda83ae2-a640-48f8-a0e1-d764bde764b9,HARV_024.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_024,40,3,,TEMP.PLA.HARV.2014.24439,,THPAP,Thelypteris palustris Schott var. pubescens (G. Lawson) Fernald,variety,,"",,fern,,,,47,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
e21531a7-17f0-4413-9c87-34dac089cf6e,HARV_016.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_016,31,4,,TEMP.PLA.HARV.2014.16323,,THELY2,Thelypteris sp.,genus,,"",,fern,,,,26,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
c1852758-7166-46b4-8f65-5c14220915a6,HARV_011.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_011,40,3,,TEMP.PLA.HARV.2014.11489,,THELY2,Thelypteris sp.,genus,,"",,fern,,,,63,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
df9d5eab-da11-4fc3-b0ee-75a7c887b7c9,HARV_011.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_011,40,3,,TEMP.PLA.HARV.2014.11501,,THELY2,Thelypteris sp.,genus,,"",,fern,,,,55,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
c0a369a2-04f6-4796-b36d-bb410cd8880d,HARV_011.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_011,31,1,,TEMP.PLA.HARV.2014.11493,,THELY2,Thelypteris sp.,genus,,"",,fern,,,,50,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
5b78169e-e7c9-4014-818d-d6c243b7d489,HARV_024.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_024,40,1,,TEMP.PLA.HARV.2014.24445,,THPAP,Thelypteris palustris Schott var. pubescens (G. Lawson) Fernald,variety,,"",,fern,,,,32,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
adcf74fd-c2a4-4d64-924a-b6d4dd5d22f5,HARV_011.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_011,31,1,,TEMP.PLA.HARV.2014.11500,,THELY2,Thelypteris sp.,genus,,"",,fern,,,,15,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
88c6ef05-ae13-4ad1-9f5d-4bde51f8e055,HARV_024.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_024,31,1,,TEMP.PLA.HARV.2014.24433,,THPAP,Thelypteris palustris Schott var. pubescens (G. Lawson) Fernald,variety,,"",,fern,,,,60,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
ac019398-4507-460e-929f-db5623ab64b6,HARV_024.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_024,31,1,,TEMP.PLA.HARV.2014.24431,,THELY2,Thelypteris sp.,genus,,"",,fern,,,,57,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
625c450f-e129-4110-a519-896fc6649d35,HARV_016.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_016,41,1,,TEMP.PLA.HARV.2014.16321,,OSCIC,Osmunda cinnamomea L. var. cinnamomea,variety,,"",,fern,,,,50,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
60e40407-6198-40c8-8c9f-deeb6809af84,HARV_011.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_011,40,3,,TEMP.PLA.HARV.2014.11494,,OSCIC,Osmunda cinnamomea L. var. cinnamomea,variety,,"",,fern,,,,88,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
ef6ee0e5-df95-46b3-a8fe-42193a6025bb,HARV_021.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_021,32,,,TEMP.PLA.HARV.2014.21286,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,,24,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
8c58dca9-9d1d-4acc-a925-fc010e6304f6,HARV_021.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_021,31,,,TEMP.PLA.HARV.2014.21289,,PTAQL,Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller,variety,,"",,fern,,,,,,,0.3,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
70c74559-18a2-43d9-bb44-224b78f863fe,HARV_024.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_024,31,4,,TEMP.PLA.HARV.2014.24448,,THPAP,Thelypteris palustris Schott var. pubescens (G. Lawson) Fernald,variety,,"",,fern,,,,26,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
dd0a31e9-28a6-440c-916a-2745162c283f,HARV_024.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_024,40,1,,TEMP.PLA.HARV.2014.24442,,THPAP,Thelypteris palustris Schott var. pubescens (G. Lawson) Fernald,variety,,"",,fern,,,,24,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
b32e971d-9682-401f-b227-72223e9d65e1,HARV_011.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_011,40,3,,TEMP.PLA.HARV.2014.11498,,THELY2,Thelypteris sp.,genus,,"",,fern,,,,33,,,,,,,,,,,,,,,,,,,,QC: No Error,,,,20230109T190746Z,RELEASE-2023
3539589e-855a-47a9-ab6e-02ad85c261d8,HARV_011.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_011,32,2,,TEMP.PLA.HARV.2014.11499,,OSCIC,Osmunda cinnamomea L. var. cinnamomea,variety,,"",,fern,,,,66,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
99d988ef-2fe8-47d5-8344-77cbf10f7d23,HARV_011.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_011,31,1,,TEMP.PLA.HARV.2014.11505,,THELY2,Thelypteris sp.,genus,,"",,fern,,,,47,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
7e552b26-973a-4e70-9986-df186aeca4f9,HARV_011.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_011,31,1,,TEMP.PLA.HARV.2014.11503,,THELY2,Thelypteris sp.,genus,,"",,fern,,,,37,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
0609db1b-8823-4301-83d5-d32c7ff9f96d,HARV_016.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_016,31,4,,TEMP.PLA.HARV.2014.16324,,THELY2,Thelypteris sp.,genus,,"",,fern,,,,26,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
290552b7-59b1-46ef-8494-2d383bca283a,HARV_011.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_011,31,1,,TEMP.PLA.HARV.2014.11507,,THELY2,Thelypteris sp.,genus,,"",,fern,,,,33,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
9bcaff74-ea3b-4b46-ab23-a389fe24295d,HARV_011.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_011,31,1,,TEMP.PLA.HARV.2014.11492,,THELY2,Thelypteris sp.,genus,,"",,fern,,,,38,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
7e5c2ab6-f305-47c3-83de-ed62c8ee7271,HARV_024.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_024,31,4,,TEMP.PLA.HARV.2014.24447,,THPAP,Thelypteris palustris Schott var. pubescens (G. Lawson) Fernald,variety,,"",,fern,,,,20,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
267e8252-f4a3-4ba6-9364-1f8669d35faa,HARV_011.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_011,40,1,,TEMP.PLA.HARV.2014.11490,,THELY2,Thelypteris sp.,genus,,"",,fern,,,,42,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
3c37fbae-1c2f-4ca1-8710-c90b81f23a3b,HARV_011.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_011,31,1,,TEMP.PLA.HARV.2014.11506,,THELY2,Thelypteris sp.,genus,,"",,fern,,,,33,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
a8c813e5-c6c7-4296-b4b0-2fbb7cb49c8b,HARV_021.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_021,31,,,TEMP.PLA.HARV.2014.21288,,PTAQL,Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller,variety,,"",,fern,,,,,,,0.6,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
67f640ed-e7ce-4413-a8f7-d1fa64124fd6,HARV_011.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_011,32,2,,TEMP.PLA.HARV.2014.11496,,THELY2,Thelypteris sp.,genus,,"",,fern,,,,33,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
30ffd01e-6896-468d-a2c1-ab1c990bbb8f,HARV_002.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_002,31,,,TEMP.PLA.HARV.2014.02166,,LYCOP2,Lycopodium sp.,genus,,"",,fern,,,,12,,,,,,,,,,,,,,,,,,,,QC: No Error,,,,20230109T190746Z,RELEASE-2023
b45cf5cf-7b19-4eb9-85fe-655f696fe5d0,HARV_011.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_011,40,3,,TEMP.PLA.HARV.2014.11495,,THELY2,Thelypteris sp.,genus,,"",,fern,,,,60,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
629fa072-f98b-4f2f-a5fe-3bad9f6f45e7,HARV_011.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_011,32,2,,TEMP.PLA.HARV.2014.11502,,OSCIC,Osmunda cinnamomea L. var. cinnamomea,variety,,"",,fern,,,,64,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
7f81b43e-aae0-407b-a992-258f61f90015,HARV_024.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_024,31,4,,TEMP.PLA.HARV.2014.24432,,THPAP,Thelypteris palustris Schott var. pubescens (G. Lawson) Fernald,variety,,"",,fern,,,,34,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
aff8f767-c925-4984-8d1e-495edd6b3d29,HARV_011.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_011,32,2,,TEMP.PLA.HARV.2014.11504,,OSCIC,Osmunda cinnamomea L. var. cinnamomea,variety,,"",,fern,,,,64,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
d3867ea7-f9f0-4feb-a298-1e907fa77c81,HARV_002.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_002,41,,,TEMP.PLA.HARV.2014.02168,,POLYP,Polypodium sp.,genus,,"",,fern,,,,44,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
4e8e581c-e123-4458-836e-fb6ccd3d2997,HARV_016.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_016,31,4,,TEMP.PLA.HARV.2014.16320,,THELY2,Thelypteris sp.,genus,,"",,fern,,,,39,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
7fae12a1-ec22-459c-91be-f21acd8a20ca,HARV_011.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_011,40,3,,TEMP.PLA.HARV.2014.11497,,THELY2,Thelypteris sp.,genus,,"",,fern,,,,56,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
ccd7ba59-03d2-463f-8aaf-2f0015b2d3a6,HARV_024.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_024,40,1,,TEMP.PLA.HARV.2014.24440,,THPAP,Thelypteris palustris Schott var. pubescens (G. Lawson) Fernald,variety,,"",,fern,,,,7,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
a60d109a-63dd-467b-b539-31073a4a792a,HARV_024.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_024,31,4,,TEMP.PLA.HARV.2014.24441,,THPAP,Thelypteris palustris Schott var. pubescens (G. Lawson) Fernald,variety,,"",,fern,,,,30,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
9e744316-10ef-426a-91e9-de6de31a9469,HARV_011.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_011,32,2,,TEMP.PLA.HARV.2014.11508,,THELY2,Thelypteris sp.,genus,,"",,fern,,,,40,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
c307b8c0-41e2-483b-9e65-bcbc98f66bc6,HARV_011.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_011,31,1,,TEMP.PLA.HARV.2014.11511,,THELY2,Thelypteris sp.,genus,,"",,fern,,,,51,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
c7669c18-047e-4db4-84f0-63845527ffa5,HARV_011.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_011,32,2,,TEMP.PLA.HARV.2014.11522,,THELY2,Thelypteris sp.,genus,,"",,fern,,,,50,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
a1e63961-3e71-4364-89c0-d91786302b57,HARV_021.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_021,31,,,TEMP.PLA.HARV.2014.21300,,PTAQL,Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller,variety,,"",,fern,,,,,,,0.1,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
3c23b45f-dcff-4d54-a38f-f8de81f779a2,HARV_011.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_011,31,4,,TEMP.PLA.HARV.2014.11518,,THELY2,Thelypteris sp.,genus,,"",,fern,,,,28,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
c101ef16-35b0-4521-9b77-7a8a34c05c0d,HARV_024.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_024,41,1,,TEMP.PLA.HARV.2014.24460,,THPAP,Thelypteris palustris Schott var. pubescens (G. Lawson) Fernald,variety,,"",,fern,,,,49,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
02208462-77fb-4449-b025-75e72eeb1a44,HARV_024.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_024,32,4,,TEMP.PLA.HARV.2014.24466,,THPAP,Thelypteris palustris Schott var. pubescens (G. Lawson) Fernald,variety,,"",,fern,,,,58,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
1cb9d499-4112-4978-82cf-d5b60d4e215e,HARV_011.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_011,31,4,,TEMP.PLA.HARV.2014.11515,,THELY2,Thelypteris sp.,genus,,"",,fern,,,,42,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
209eabdd-e87a-45eb-af8b-b6f35d74b7cf,HARV_021.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_021,31,,,TEMP.PLA.HARV.2014.21293,,PTAQL,Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller,variety,,"",,fern,,,,,,,0.2,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
6d2f60a0-06a1-414c-8861-b1aa635d46c9,HARV_016.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_016,31,4,,TEMP.PLA.HARV.2014.16326,,OSCIC,Osmunda cinnamomea L. var. cinnamomea,variety,,"",,fern,,,,15,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
ceb6a36c-e793-482d-a53a-1e9a76a22f50,HARV_016.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_016,41,4,,TEMP.PLA.HARV.2014.16327,,OSCIC,Osmunda cinnamomea L. var. cinnamomea,variety,,cf. species,,fern,,,,5,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
c52d6a49-52d1-4e2b-8861-a6df79facfdd,HARV_011.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_011,31,1,,TEMP.PLA.HARV.2014.11520,,THELY2,Thelypteris sp.,genus,,"",,fern,,,,42,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
6d72ba38-b991-4bec-8399-34ee391b0b07,HARV_016.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_016,31,4,,TEMP.PLA.HARV.2014.16328,,THELY2,Thelypteris sp.,genus,,"",,fern,,,,24,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
8025e19a-0b0c-494c-b0cc-43abc2f6580e,HARV_011.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_011,31,1,,TEMP.PLA.HARV.2014.11516,,THELY2,Thelypteris sp.,genus,,"",,fern,,,,44,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
399e2f14-fb51-46eb-b208-6efde73ef40e,HARV_024.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_024,41,1,,TEMP.PLA.HARV.2014.24464,,THPAP,Thelypteris palustris Schott var. pubescens (G. Lawson) Fernald,variety,,"",,fern,,,,36,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
9f561c4d-24e4-4b66-a0a6-a5d08fce4488,HARV_024.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_024,31,1,,TEMP.PLA.HARV.2014.24463,,OSMUN,Osmunda sp.,genus,,"",,fern,,,,94,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
e05a5928-37d5-454d-ade7-cdd135622e34,HARV_024.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_024,41,1,,TEMP.PLA.HARV.2014.24449,,THPAP,Thelypteris palustris Schott var. pubescens (G. Lawson) Fernald,variety,,"",,fern,,,,13,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
ce70eac2-1454-419e-86a0-06443ad83dab,HARV_024.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_024,41,1,,TEMP.PLA.HARV.2014.24461,,THPAP,Thelypteris palustris Schott var. pubescens (G. Lawson) Fernald,variety,,"",,fern,,,,15,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
aa320d41-2828-40f5-b9bb-c7235b7a47ac,HARV_021.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_021,31,,,TEMP.PLA.HARV.2014.21295,,LYCOP2,Lycopodium sp.,genus,,"",,fern,,,,15,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
f0c8fca5-36a0-4ca5-9324-a607d51b9e20,HARV_016.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_016,41,4,,TEMP.PLA.HARV.2014.16331,,OSCIC,Osmunda cinnamomea L. var. cinnamomea,variety,,"",,fern,,,,11,,,,,,,,,,,,,,,,,,,,QC: No Error,,,,20230109T190746Z,RELEASE-2023
3a4c1afa-fb2d-425f-849b-d8ed4dc9a26c,HARV_016.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_016,41,4,,TEMP.PLA.HARV.2014.16337,,ONSE,Onoclea sensibilis L.,species,,"",,fern,,,,22,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
b6743d1e-5f3a-4d1f-af1b-6725ad6a2863,HARV_024.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_024,41,1,,TEMP.PLA.HARV.2014.24456,,THPAP,Thelypteris palustris Schott var. pubescens (G. Lawson) Fernald,variety,,"",,fern,,,,49,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
9eaac0e8-b6fb-4c67-8487-503a610f7076,HARV_024.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_024,41,1,,TEMP.PLA.HARV.2014.24458,,THPAP,Thelypteris palustris Schott var. pubescens (G. Lawson) Fernald,variety,,"",,fern,,,,30,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
a96035c6-ad1b-41f5-b9ac-beec1b8cf049,HARV_011.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_011,31,1,,TEMP.PLA.HARV.2014.11519,,THELY2,Thelypteris sp.,genus,,"",,fern,,,,48,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
4e592f33-571b-4ee1-97a5-0ac89a0c97df,HARV_021.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_021,31,,,TEMP.PLA.HARV.2014.21291,,PTAQL,Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller,variety,,"",,fern,,,,,,,0.2,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
e1e4bdc9-ae35-4160-9bd5-a09a8983e67c,HARV_021.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_021,31,,,TEMP.PLA.HARV.2014.21298,,PTAQL,Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller,variety,,"",,fern,,,,,,,0.3,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
8ee43194-624e-4bf2-8853-63c2522d64f3,HARV_024.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_024,32,4,,TEMP.PLA.HARV.2014.24465,,THPAP,Thelypteris palustris Schott var. pubescens (G. Lawson) Fernald,variety,,"",,fern,,,,44,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
3f97044b-fbde-42dd-8435-ad033d5e22ea,HARV_011.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_011,40,3,,TEMP.PLA.HARV.2014.11524,,OSCIC,Osmunda cinnamomea L. var. cinnamomea,variety,,"",,fern,,,,93,,,,,,,,,,,,,,,,,,,,QC: No Error,,,,20230109T190746Z,RELEASE-2023
7aec8264-4d98-41d5-a09d-cf0c031e65d1,HARV_024.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_024,31,4,,TEMP.PLA.HARV.2014.24468,,THPAP,Thelypteris palustris Schott var. pubescens (G. Lawson) Fernald,variety,,"",,fern,,,,10,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
74a06b10-4b4d-480f-90f5-fe57ff103c31,HARV_024.basePlot.vst,2014-07-29,vst_HARV_2014,D01,HARV,HARV_024,32,4,,TEMP.PLA.HARV.2014.24469,,THPAP,Thelypteris palustris Schott var. pubescens (G. Lawson) Fernald,variety,,"",,fern,,,,44,,,,,,,,,,,,,,,,,,,,"",,,,20230109T190746Z,RELEASE-2023
