x	y	bio.16	bio.17	bio.1	bio.2	bio.3	S_PH_H2O
-104.25	21.25	623.8263758	39.01546534	19.75489478	15.18462615	58.1458023	6.41686
-104.25	21.75	578.9722468	38.70907433	19.11110819	16.05805501	59.49135019	6.50876
-104.25	22.25	565.6763495	44.86618764	18.00495518	16.200459	59.51183512	6.35
-103.75	18.75	598.8924304	31.6247308	25.11494225	9.164624892	56.12315144	6.28668
-103.75	19.25	641.4659607	38.69606506	23.13196575	11.51492026	56.20150071	6.3242
-103.75	19.75	693.4371052	48.27802687	20.80983892	13.34512142	55.86025811	6.35114
-103.75	20.25	728.0598663	54.86272235	18.80062371	14.72672097	55.72628458	6.29014
-103.75	20.75	689.5344521	57.59378657	18.15047266	15.63363639	57.13217112	6.28564
-103.75	21.25	622.2759694	54.33261972	17.85164249	16.28655244	58.9047478	6.36851
-103.75	21.75	566.9409318	53.82982938	17.3547765	16.99341086	60.01497152	6.42191
-103.25	18.75	603.874404	41.28323168	24.27782487	11.08848341	57.92416304	6.50399
-103.25	19.25	637.4977055	51.62942785	22.08704135	13.37149558	58.06576464	6.42086
-103.25	19.75	678.6045323	64.16275064	19.83051069	14.59715989	57.97594557	6.40319
-103.25	20.25	691.0945806	75.13057499	17.9355459	15.32119862	58.00471922	6.34167
-103.25	20.75	654.5738508	76.67425808	17.08441362	16.14659127	58.88057524	6.49471
-103.25	21.25	589.3796426	72.56100101	16.64946237	16.84149995	60.08490025	6.67971
-102.75	18.25	599.6357373	41.87858449	25.67301936	9.04073935	57.73079008	6.55442
-102.75	18.75	604.0570066	50.99682756	23.57986334	13.32773589	59.60917934	6.75608
-102.75	19.25	629.359056	63.63915551	21.35059325	15.20636854	60.00146897	7.06123
-102.75	19.75	651.7544929	80.64775598	19.11847951	15.59381863	59.8665115	6.91302
-102.75	20.25	664.0880451	97.0079756	16.93940896	15.8255475	59.76822799	7.30946
-102.75	20.75	612.8769735	95.0604876	16.29249027	16.49841899	60.43345305	6.61106
-102.25	18.25	616.5089725	55.64061736	25.07990075	10.43789431	58.63637041	6.80395
-102.25	18.75	612.6714956	62.50967817	23.11643752	14.07389052	60.61444562	7.02668
-102.25	19.25	612.3893128	72.99282656	21.00601408	16.06158452	61.31675703	6.73394
-102.25	19.75	614.2018528	90.07388176	18.84598145	16.48165303	61.4869952	6.49306
-102.25	20.25	600.4576043	105.1548169	16.9817534	16.63590199	61.58896565	7.40602
-101.75	18.25	651.4501202	58.16675028	24.42242879	11.76038077	59.41439956	6.87861
-101.75	18.75	616.4659301	57.88531182	22.69009233	15.0219455	61.49474976	7.28191
-101.75	19.25	600.2667226	66.27930146	20.69076055	16.5908603	62.42528159	6.65376
-101.75	19.75	580.3001566	80.1172527	18.65381547	17.11349994	62.937177	6.80205
-101.25	17.75	731.193938	60.75303557	25.05841547	9.744837361	56.75134478	6.7928
-101.25	18.25	683.083248	55.21863559	23.56342978	13.13059637	60.37817809	6.50432
-101.25	18.75	624.000449	51.9470133	22.14925915	16.11423352	62.50778781	6.41306
-101.25	19.25	588.240816	61.39916524	20.13694619	17.24547275	63.45590474	6.35075
-100.75	17.25	760.1166137	62.67537681	25.53949295	8.148606952	55.78884588	5.98621
-100.75	17.75	735.0199693	58.31944427	23.96084842	11.31285176	58.70148545	6.52727
-100.75	18.25	691.2382518	55.8293938	22.28248436	14.15778944	61.07111476	6.43271
-100.75	18.75	646.5541541	55.8814081	20.71822306	16.24078034	62.79089957	6.34361
-100.25	17.25	752.3282465	58.92735312	24.56012723	9.968948776	58.00869555	5.99285
-100.25	17.75	739.0645522	58.25307672	22.61435974	13.05579506	59.65492201	6.49656
-100.25	18.25	701.9033869	57.45434562	20.82386658	15.12960665	61.1791162	6.38539
-99.75	17.25	745.0307301	54.19920345	23.59267479	11.38288073	59.03475772	6.34045
-99.75	17.75	726.2394697	55.9851169	21.33508202	14.39722257	60.35449414	6.40944
-99.75	22.25	226.9503829	125.6222888	19.13409215	16.80415875	62.78175878	8.07845
-99.75	22.75	227.0556047	133.7609415	19.04049432	16.72372506	61.07807246	8.0033
-99.75	23.25	242.2310381	146.7779302	18.65382598	16.2238899	59.1819112	8.0758
-99.75	23.75	257.8385326	158.7523246	18.41950454	15.47901424	57.35809427	8.48421
-99.25	16.75	727.1681819	43.677059	25.24396198	8.357712965	58.69011724	5.78645
-99.25	17.25	725.6032258	48.2586485	22.54683136	11.83475519	60.08991208	6.44802
-99.25	17.75	702.7692365	55.06760531	20.12142609	14.63099639	61.24929249	6.64713
-99.25	21.75	243.064159	128.3803337	20.33673331	16.52615642	63.26452946	7.80589
-99.25	22.25	221.136907	123.5738944	21.06100775	16.53161876	61.53709614	8.00627
-99.25	22.75	217.7925928	127.2118888	21.04478318	16.13988833	59.62270803	8.01522
-99.25	23.25	228.1070129	137.241769	20.65523815	15.66676322	57.81751066	8.07534
-99.25	23.75	243.2039297	150.3846599	20.24144348	14.90567465	55.95128925	8.263
-99.25	24.25	258.4857355	160.023665	20.06738184	14.57941845	54.25727759	8.12568
-98.75	16.75	724.4226972	36.5774111	24.42362038	9.309929046	59.78592877	5.90406
-98.75	17.25	705.951533	44.35741555	21.23080224	12.63018901	60.91089226	6.42315
-98.75	20.75	356.373254	168.5080198	18.15475193	13.60544375	62.8568493	6.24216
-98.75	21.25	289.1756434	148.0085001	20.70743266	14.98748512	62.45027349	7.33843
-98.75	21.75	236.6535758	128.0848426	22.73924228	16.17328881	61.62738128	8.0603
-98.75	22.25	221.5462767	119.832835	23.15962666	15.57231238	59.56716606	8.08977
-98.75	22.75	213.8213319	115.8182833	23.11153114	15.0962776	57.8661186	8.09053
-98.75	23.25	217.8131155	120.7618518	22.71675864	14.51876318	56.0990247	7.85147
-98.75	23.75	234.6343138	136.0827239	22.15277834	13.56836883	53.66526977	8.13211
-98.75	24.25	240.2882412	146.2731374	21.7978235	13.32386209	52.02561524	8.22312
-98.75	24.75	243.0357871	144.0080666	22.03907925	13.37491789	50.87117253	7.99999
-98.75	25.25	233.7487042	131.9452622	22.75354913	13.44646396	49.74476047	7.97938
-98.25	16.25	710.3715272	24.61338111	26.49868125	7.258823747	58.92336372	5.58352
-98.25	16.75	705.9316855	36.64120178	23.3571475	10.1847643	60.12520625	6.29954
-98.25	17.25	679.1700425	49.56964581	20.07784515	12.94515539	61.20618831	6.42534
-98.25	20.25	411.3676183	199.0055713	17.47115553	11.9052081	62.58788336	6.4383
-98.25	20.75	360.7010151	182.6488703	19.76095446	12.07066057	60.04670788	7.32755
-98.25	21.25	301.4143772	155.1932536	22.54560799	13.08992257	58.75385661	7.99466
-98.25	21.75	251.6895401	131.252591	24.58687685	14.12503142	58.16651975	8.10922
-98.25	22.25	244.3766248	119.8057726	24.70819503	13.15770688	55.9525639	8.11
-98.25	22.75	239.1383253	113.1304221	24.59651284	12.48155096	54.04508044	8.02156
-98.25	23.25	238.0083501	113.444371	24.27419362	11.98572954	52.31926125	7.61935
-98.25	23.75	249.0765587	126.5481753	23.60205664	11.13249463	49.90142649	7.65161
-98.25	24.25	247.8243894	134.9799046	23.18774882	10.86988529	48.15012876	7.69609
-98.25	24.75	238.2094961	133.5442602	23.25910255	10.89468608	47.04318439	8.10171
-98.25	25.25	224.7952228	125.9367759	23.63685742	11.00273974	46.37185309	7.97787
-97.75	16.25	693.2124365	26.99126484	24.70562181	8.733383126	59.29321104	6.2717
-97.75	16.75	663.383776	43.47026831	21.97897629	10.87894937	60.12565608	6.50625
-97.75	19.75	423.8654468	187.6251627	18.2505655	12.30322216	64.36549985	6.43883
-97.75	20.25	400.3772254	196.7298466	19.81629068	10.77018816	58.5509891	7.48036
-97.75	20.75	370.7039729	185.3247944	21.82851218	10.02673171	54.44442772	8.0877
-97.75	21.25	335.6741502	161.6938387	23.75549506	9.737901746	51.79017203	8.10121
-97.75	21.75	309.7435593	140.1973421	25.12273371	9.572271824	50.03125619	8.11
-97.75	23.75	294.1817975	129.896217	24.55176256	7.388513356	41.51972456	8.09371
-97.75	24.25	278.1275852	131.7841297	24.32551737	7.188865624	39.91471167	8.09463
-97.75	24.75	261.7367289	129.1782791	24.29048797	7.25833481	39.33528394	8.11
-97.75	25.25	249.6103497	127.179407	24.28676573	7.632994646	39.71358731	8.11
-97.75	25.75	240.1634585	123.6098737	24.38111143	8.04405729	39.90612425	8.08905
-97.25	16.25	649.6442769	28.31856834	23.56670083	10.21502766	59.11795078	6.49536
-97.25	16.75	623.6730533	51.25664979	21.15193997	11.56402336	60.04246675	6.47701
-97.25	18.75	472.720473	164.9047301	17.41971803	13.88689491	67.10374288	6.55752
-97.25	19.25	438.2020538	185.6449777	18.53602089	12.59260333	65.32948941	6.63477
-97.25	19.75	416.9558032	197.0282807	20.3367639	10.80714798	59.39999825	6.75038
-97.25	20.25	397.0082925	203.3823729	22.16045799	9.127152965	52.83123989	8.03485
-97.25	20.75	388.1202406	189.6883333	23.5802216	7.610587521	47.1664879	8.10996
-97.25	25.75	271.129616	135.6915697	24.58704643	4.85005255	30.75225887	7.99479
-96.75	15.75	625.4354975	17.22682575	25.52551997	8.005652599	56.8206188	6.55903
-96.75	16.25	587.7608733	30.86894777	23.52303276	10.62761282	59.17921814	6.46842
-96.75	16.75	559.039215	56.71207612	21.38499944	11.80547778	60.2400318	6.31797
-96.75	18.25	493.958372	142.6049623	18.84353152	12.61031974	63.67976232	6.21617
-96.75	18.75	447.1399798	171.5733532	19.53223016	12.17691942	64.34037816	6.15897
-96.75	19.25	424.4384155	188.2413176	20.75159513	10.77717775	60.20183149	5.91883
-96.75	19.75	418.6161552	197.9815913	22.40350696	8.650310722	53.02442166	6.74418
-96.75	20.25	413.0426583	200.580403	23.90853618	6.907067826	45.70779232	8.10813
-96.25	15.75	579.5303058	18.19863254	25.7731424	8.033730216	55.83795148	6.54617
-96.25	16.25	529.7130093	33.96060189	24.27995896	10.38584044	59.40638768	6.4186
-96.25	16.75	483.4553347	59.78541703	22.67134087	11.78770776	60.51611817	6.44107
-96.25	17.75	464.3218609	115.7975324	21.08031629	12.14414639	61.45789003	6.14196
-96.25	18.25	442.1957912	144.938011	21.47469883	11.27541971	60.29618811	6.15009
-96.25	18.75	417.1615873	166.5018392	22.5331897	9.849295406	57.79401629	6.0251
-96.25	19.25	416.1275501	181.7399056	23.4602786	8.270285921	52.88456241	6.00943
-95.75	16.25	464.4712188	32.42690587	25.19550913	10.53254652	58.53479698	5.96923
-95.75	16.75	421.5111467	61.02849241	24.122703	11.80875998	59.7689421	6.46755
-95.75	17.25	401.6041174	90.14697743	23.48026224	12.44712154	60.08736588	5.98053
-95.75	17.75	395.9529931	116.9982155	23.38134686	11.89130194	59.03769616	6.16795
-95.75	18.25	403.6035882	144.2633492	23.92866054	10.10400499	56.15166064	6.81333
-95.75	18.75	395.1815989	166.964804	25.21582156	7.844407512	50.87512104	6.83177
-95.25	16.25	448.8117052	35.42769618	26.03192664	9.804960071	56.66916132	6.75198
-95.25	16.75	399.1573553	62.25204916	25.29869798	11.16408366	57.89139412	6.53131
-95.25	17.25	386.2318196	90.11047863	25.01726124	11.62334109	57.65385956	6.21946
-95.25	17.75	388.7429588	116.7156382	25.02287898	10.84599694	56.07293173	6.04237
-95.25	18.25	406.8087361	141.3075104	25.65979084	8.734171137	52.02998825	6.28684
-94.75	16.75	418.9250934	67.45721708	25.90144336	10.5430917	56.3638506	6.69053
-94.75	17.25	412.9249088	95.34239823	25.68168118	10.97863327	55.90198968	6.07977
-94.75	17.75	416.5534876	119.3417574	26.03810212	9.845892707	53.38263339	5.87141
-94.75	18.25	439.4098941	125.793822	26.46370856	7.5746251	48.723849	5.49942
-94.25	16.25	509.7959305	44.68510291	26.40555972	8.862242207	54.86852255	7.16501
-94.25	16.75	467.3418099	77.52710115	25.6760471	10.47504011	56.39861875	6.38575
-94.25	17.25	453.1011448	104.3328743	25.82430465	10.8498995	55.25642039	5.97901
-94.25	17.75	451.8000427	126.5663583	26.19489128	9.649031674	52.57645404	6.51045
-93.75	16.25	561.2215091	62.5162435	25.30325273	9.391668376	57.3445444	6.72402
-93.75	16.75	530.1160753	89.63015139	24.99160047	10.61241083	57.50668612	6.45551
-93.75	17.25	499.7911051	114.9359123	25.25986495	10.78134567	56.16561704	5.32406
-93.75	17.75	481.9847645	134.3410345	25.80647323	9.382128032	53.02062511	6.40232
-93.75	18.25	481.4113187	123.9458766	26.55826176	6.715331913	46.92232886	7.534
-93.25	15.75	688.3021229	59.25519827	24.55980497	8.584507008	58.49547631	6.80843
-93.25	16.25	643.8907958	78.00248909	23.7407022	10.35233084	59.38224624	6.25527
-93.25	16.75	583.5499293	102.7149972	23.81805178	11.37747062	60.04969448	6.705
-93.25	17.25	528.7116293	125.7704657	24.35219757	11.33374657	58.40516121	6.23851
-93.25	17.75	488.3657626	138.3641211	25.28753142	9.857294128	55.10605187	6.01194
-93.25	18.25	470.9574486	133.4904543	26.34836463	7.102524282	49.03468412	6.81722
-92.75	15.25	787.4369956	52.93608938	24.84644695	7.694947218	59.53273838	7.04944
-92.75	15.75	737.9069138	74.25602558	22.9385259	9.958791441	60.68114724	5.68938
-92.75	16.25	700.9012704	90.07046549	22.09051005	11.6290438	61.25729496	6.74435
-92.75	16.75	596.1486215	106.8136227	22.9229035	12.29922632	61.94714448	6.51566
-92.75	17.25	521.0366911	126.6034784	23.75792107	12.28733027	61.02829871	6.21511
-92.75	17.75	473.0187815	138.0859282	24.97297067	10.79784178	57.89455098	5.91658
-92.75	18.25	439.1990063	136.0455422	26.4442834	7.918687248	52.40522148	6.08022
-92.25	14.75	812.9574271	52.6195611	24.82710989	7.582396534	61.6966446	6.87954
-92.25	15.25	753.8075003	67.82014161	23.22833577	9.38829455	62.4636408	5.86467
-92.25	15.75	717.4983529	83.394618	22.06368196	10.85666844	62.85902084	6.24148
-92.25	16.25	648.7489533	91.69247648	21.89610107	11.9817385	63.23408726	6.56034
-92.25	16.75	557.4571489	101.8634895	22.89724422	12.63780826	63.7022166	6.37448
-92.25	17.25	477.1891606	114.0740987	24.22471096	12.72045829	63.01205936	6.33585
-92.25	17.75	422.5421152	119.6560598	25.762554	11.28993834	60.1888413	6.30881
-92.25	18.25	386.4587556	122.6002126	27.04665494	8.676158159	55.01455486	6.48107
-91.75	14.25	772.0918949	52.79606833	24.75480151	7.459534759	62.4935339	6.8032
-91.75	14.75	771.7444495	71.208569	22.56228469	10.1815914	63.73552404	6.09314
-91.75	15.25	729.121846	80.02556359	21.71057968	11.1468581	64.92572649	5.61915
-91.75	15.75	662.9899815	88.5734746	21.2184489	11.63701116	64.88045938	5.64453
-91.75	16.25	580.7137937	89.85368716	21.64549988	12.17039189	65.05839099	6.27483
-91.75	16.75	493.7432989	93.76728667	23.24969392	13.02051451	65.72523982	6.32441
-91.75	17.25	408.7872119	94.51346372	25.36009938	13.25514845	64.77268301	6.60016
-91.75	17.75	356.8553455	97.83936977	26.85120413	12.16095107	62.58100895	6.45951
-91.75	18.25	333.7647844	101.0615013	27.78274847	9.609334476	57.39343803	7.19346
-91.25	14.25	708.4766483	58.74548181	23.75476321	8.831156914	63.80148075	6.36851
-91.25	14.75	730.5455466	78.57201011	21.28642104	11.97059912	64.92299028	5.84557
-91.25	15.25	662.6179966	85.66116827	20.99311003	12.33367333	66.47883876	5.44332
-91.25	15.75	585.1151886	90.2225535	20.99813304	12.37223587	66.57022683	6.22714
-91.25	16.25	502.4242912	88.06901837	21.78568195	12.49367	66.73403032	6.52139
-91.25	16.75	422.963436	86.2943013	23.95762	13.21536478	66.55120569	6.80168
-91.25	17.25	345.9526119	82.56850923	26.18200964	13.71906184	66.0723167	7.25431
-91.25	17.75	306.0942989	85.06763991	27.52734238	12.78244949	63.98627472	6.83729
-91.25	18.25	296.8609243	89.49995352	28.12460932	10.30313082	59.43789047	7.32001
-91.25	18.75	286.0931312	88.97450764	28.71653341	7.881114432	53.4893502	7.57935
-90.75	14.25	635.4336968	60.64093003	23.50977038	9.283717534	64.46309676	6.12685
-90.75	14.75	619.8286681	78.02280179	21.63972169	11.75093289	66.32476855	5.8655
-90.75	15.25	567.3570083	84.7320852	21.30481185	12.69594622	67.14670028	5.68448
-90.75	15.75	494.5604355	87.63522865	21.94752756	12.8815308	67.80530148	6.59878
-90.75	16.25	421.4540285	83.92147071	23.28495207	12.89185375	67.77750637	6.64106
-90.75	16.75	361.5477791	82.63049671	24.88307154	13.06047125	66.83583486	7.32758
-90.75	17.25	316.45298	82.96504883	26.35335939	13.12678766	66.07491151	7.12779
-90.75	17.75	294.4997315	86.74893281	27.40395033	12.40385184	64.53228823	6.61745
-90.75	18.25	289.2778697	92.97240284	27.82621597	10.91105985	61.78301715	6.83729
-90.75	18.75	285.7181877	96.64548196	27.90201489	9.416406333	58.48569393	6.83729
-90.75	19.25	284.7250326	97.84433374	27.89778109	8.352413729	55.61814512	7.43967
-90.25	14.25	575.9111715	60.50251525	23.32224719	9.708900364	64.39061589	6.05507
-90.25	14.75	544.1099705	77.41597987	21.44133812	11.97359052	66.10992321	5.79579
-90.25	15.25	484.0319092	86.96636675	21.74129285	12.71834526	67.31223017	6.74245
-90.25	15.75	409.8281162	86.52962103	23.18583982	12.99352518	68.58471075	7.02952
-90.25	16.25	342.2910615	81.34088535	24.73477266	12.92559738	67.8038509	6.62512
-90.25	16.75	313.831534	85.56197462	25.7318578	12.63182766	66.75688518	7.04983
-90.25	17.25	295.9578598	89.46247107	26.75745103	12.294413	65.64943395	7.27099
-90.25	17.75	289.8776672	95.31780636	27.31497532	11.80078115	64.4622018	7.16764
-90.25	18.25	291.810263	104.9849757	27.29849735	11.14730131	62.95489753	6.93586
-90.25	18.75	295.4934074	112.4120374	27.07639177	10.56178717	61.44528105	7.1484
-90.25	19.25	288.881284	111.0646827	27.16183287	10.14484942	60.6578473	7.59711
-90.25	19.75	277.2303582	106.6336008	27.42518393	9.832692312	59.16684738	7.81818
-90.25	20.25	271.3491316	102.0290983	27.53821674	9.639727261	57.99331785	7.81818
-90.25	20.75	279.6391989	88.27871594	27.50428516	7.558475397	52.39268725	7.87388
-89.75	13.75	535.5937638	41.74217001	26.05201454	7.437682016	61.76344668	6.39609
-89.75	14.25	525.0424212	65.11074598	23.51815034	10.01310158	63.92021717	6.4865
-89.75	14.75	497.4468651	82.18938332	21.83285759	11.77965247	65.15027202	6.11115
-89.75	15.25	446.9080357	92.26936648	22.52882542	12.25757949	66.68961141	6.33941
-89.75	15.75	364.7468474	94.06800079	24.0081851	12.32037452	68.21058142	6.97551
-89.75	16.25	310.0296533	93.33742799	25.52920436	12.16544026	67.21262943	6.9057
-89.75	16.75	296.7277932	100.7584699	26.31465395	11.5200153	65.8909853	7.35603
-89.75	17.25	295.4834005	107.0965346	26.87937286	11.3073391	65.27587785	7.79051
-89.75	17.75	297.4089552	116.0466016	27.05816019	11.00608866	64.42933562	7.98734
-89.75	18.25	298.4810552	123.4864604	26.76484118	10.87063848	63.78774551	7.6342
-89.75	18.75	303.2818135	129.9282667	26.53395953	11.00024805	63.42026412	7.81818
-89.75	19.25	289.9204095	126.6474806	26.69910563	11.09205624	63.26937423	7.81818
-89.75	19.75	271.554067	118.0210256	27.07428406	11.26205056	63.16303933	7.81818
-89.75	20.25	258.3934608	110.7361871	27.36209068	11.10093477	61.75533532	7.81818
-89.75	20.75	261.3846476	102.5347659	27.42147745	8.969945374	56.85334206	7.87388
-89.75	21.25	270.8289174	87.95174976	27.40186192	6.14054489	47.97692143	7.87388
-89.25	13.75	508.8834548	49.32436287	25.98633172	8.458595813	62.64800396	6.54607
-89.25	14.25	504.6441578	75.16140523	23.70891787	10.11606754	63.14914651	6.80274
-89.25	14.75	480.8381643	97.90164698	22.49171788	11.18288264	63.82207515	6.89642
-89.25	15.25	434.7716713	107.3688424	23.12071408	11.3298807	65.09955258	5.97361
-89.25	15.75	362.2246765	114.1217689	24.67858095	10.99493034	66.44678843	6.58593
-89.25	16.25	321.2437951	118.1773965	26.05688353	10.48341809	65.39480597	6.75898
-89.25	16.75	313.3419565	129.3615816	26.59227497	10.01329069	64.64139814	6.44981
-89.25	17.25	316.1721608	139.5491925	26.74027094	9.762261688	64.1029787	7.06491
-89.25	17.75	318.7834764	143.5223473	26.56300545	9.769529457	63.87637325	7.00216
-89.25	18.25	317.2542948	150.0249522	26.46848631	10.02674322	64.00691206	7.81039
-89.25	18.75	307.8030241	148.2237625	26.3602394	10.68034265	64.80591187	7.81818
-89.25	19.25	287.7561116	139.6616485	26.5234496	11.17869543	65.23609215	7.81818
-89.25	19.75	268.8502799	130.4117155	26.88481174	11.44706949	64.94713251	7.81818
-89.25	20.25	255.1272515	120.2359842	27.18940897	11.16299799	63.15770535	7.81818
-89.25	20.75	253.3929494	113.1338518	27.35070885	9.323463215	58.68811223	7.87388
-89.25	21.25	258.9015659	100.692808	27.29946234	6.843987023	51.31220376	7.87388
-88.75	13.75	482.9757581	60.91940722	25.84470904	9.602156003	63.54138916	6.65434
-88.75	14.25	502.9305642	88.59271231	23.49133003	10.51185657	62.59523507	6.81294
-88.75	14.75	502.6890546	117.1654073	22.0754826	10.9270379	62.10857971	6.81121
-88.75	15.25	437.1000567	132.8726677	23.23793576	10.29815408	63.11435576	6.05805
-88.75	15.75	378.4625857	143.751824	25.19535434	9.54208077	64.0822465	6.39984
-88.75	16.25	336.0035714	137.0716526	26.78571408	8.576238192	62.50054117	6.08347
-88.75	16.75	342.4078427	140.7111536	26.80862133	8.112582225	61.95230932	5.15174
-88.75	17.25	350.6736454	150.2919527	26.54728854	7.903915819	61.64115655	6.66675
-88.75	17.75	352.298929	158.3687629	26.38437918	7.995652233	61.88034945	7.21965
-88.75	18.25	340.3787881	166.6495047	26.37435935	8.612605	63.3325561	7.54335
-88.75	18.75	318.7873976	169.9478546	26.22749939	9.703063802	65.16068495	7.4
-88.75	19.25	293.9663917	156.8062961	26.43118828	10.36037501	65.85444413	7.81818
-88.75	19.75	269.7902958	142.1321828	26.85969177	10.80596293	65.25628284	7.81818
-88.75	20.25	250.2737183	129.2543964	27.19353034	11.15320903	64.31237645	7.81818
-88.75	20.75	250.3950583	123.7442314	27.24502317	9.278894752	59.62653044	7.87388
-88.75	21.25	256.1099462	114.5377028	27.20705245	6.789168607	52.16846502	7.87388
-88.25	13.25	480.2299171	39.99612555	27.55780209	9.345453838	64.76072109	6.2525
-88.25	13.75	487.6416769	73.65073594	25.37203209	10.62837716	64.31385199	6.77434
-88.25	14.25	509.4115133	115.6446748	23.21548521	10.8567315	62.71045018	6.57213
-88.25	14.75	509.4998196	143.5394721	22.21451739	10.3954013	61.41552799	7.41167
-88.25	15.25	472.2888491	162.4991698	23.31960241	9.308046578	61.51921032	6.14665
-88.25	15.75	421.7022047	158.3210528	25.16069776	8.010078886	61.40988396	6.15819
-88.25	18.25	372.2898688	175.8983809	26.44686659	6.62738811	59.41436836	7.69754
-88.25	18.75	340.8272726	178.1861596	26.4059245	7.577363182	61.98276627	7.87388
-88.25	19.25	311.0242986	173.9975702	26.5759669	8.352897249	63.52025522	7.87388
